x,y,scale,laplacian
641.1226514,530.8349739,2.05852044,0
329.6134397,532.5024187,2.120967054,1
688.4398562,531.731264,2.037212852,0
830.1908241,531.1169548,1.957640798,1
945.0833438,531.1600978,1.829099139,1
121.7575948,533.1606254,1.89381489,1
372.9981017,534.110883,1.633573981,1
559.8016135,534.9612745,2.163316569,0
769.7920845,533.9343959,1.993955299,0
823.8279375,534.2128673,1.994363327,0
899.5490074,533.8555072,1.991520127,1
581.4824863,536.5327012,1.922311251,1
654.0833124,535.6331291,1.977023974,1
45.11232801,538.8244355,1.656580869,1
401.4538827,538.3391781,2.113753523,1
412.6977407,537.5579497,2.042704794,1
683.7828276,538.0585815,1.852112542,1
863.7769646,538.1498326,1.847439591,0
635.9887053,540.3435813,2.00310397,0
718.662231,539.1511779,1.967271461,1
786.4749246,540.3354408,1.661054481,1
797.9568915,540.68188,1.884772504,1
690.8285027,542.3838262,2.017236638,0
20.59298502,543.3304251,1.84684898,1
263.9915177,544.8500176,2.150892341,1
421.5694319,543.6917363,1.971544824,1
658.5747206,543.2602614,1.946773545,1
739.8483244,544.134482,2.16806476,0
758.3219796,544.5787663,1.979766347,0
89.10635128,545.7737571,2.103637532,0
128.3621912,546.0165622,1.900205159,0
802.5313826,546.5373328,1.917578381,0
812.9176286,546.3996456,1.993713747,0
893.5314543,545.8043594,2.057173309,1
286.4292325,547.3325688,1.953147911,1
877.9157527,548.252863,1.978019727,0
351.2581829,550.0585824,1.918621947,0
794.4534146,549.4241559,2.040172034,1
237.9331455,551.9219483,1.974311809,0
269.9674127,551.8121493,1.97841236,0
549.3091114,552.2837416,1.883057955,0
825.7313041,552.1717265,1.645836828,1
861.6732504,552.2063747,2.196773887,1
970.0397026,551.1913632,1.947405174,1
381.8499036,554.4851073,1.880864502,1
459.9755509,554.1684689,1.795509523,1
981.547863,553.226446,2.150053666,0
121.9033689,555.7021956,1.878372999,1
454.077954,556.7530684,2.039765171,0
899.67819,555.711366,1.983372164,1
19.15290549,557.4152528,2.031452187,0
835.5523966,558.2222351,2.053763285,1
778.3540383,559.1439522,2.145088128,1
942.033046,560.6651613,2.349400181,1
73.65288041,562.0817505,1.70534328,0
109.1869556,562.3318874,1.841708541,1
875.4234243,561.3218824,2.096925554,1
326.221801,564.3381298,1.72060464,1
47.56066415,565.9720505,1.89588656,1
82.150651,566.3619904,2.097697012,0
573.9895916,566.7066416,2.214306533,0
90.13407015,568.3930998,2.029484559,0
367.556343,567.6850917,2.030040921,0
516.3737528,568.2603824,1.99800131,0
315.8581567,569.8949229,2.10544839,0
420.2462221,569.4764435,1.967506134,1
293.4790642,571.8598242,1.999139345,1
323.8079538,571.8572682,1.85814,1
374.0520499,572.6425654,2.26324725,1
484.3223537,572.3571821,1.941874449,0
563.7349223,571.7491924,1.957261587,0
889.9449678,571.9322678,1.944380046,0
946.8683898,571.9230062,2.001212242,0
313.7079117,573.7265136,2.114922331,0
817.2496803,573.2589674,2.289662629,1
321.7912555,576.8609089,2.008148852,1
810.1685355,576.4682317,2.015844042,0
849.8336799,575.4225525,2.057455867,0
295.3925129,578.5341363,1.866727907,0
516.1842869,578.3948511,2.194850292,0
824.012367,577.345652,1.817916472,0
27.49776815,579.4671242,2.199995287,1
319.9529237,579.7646019,2.025587031,1
842.6343849,579.7308328,1.902107231,1
45.3905247,582.4725659,1.884726674,0
307.5674609,581.6679632,1.889444323,0
378.2698618,582.2185323,1.936619653,1
536.0080113,581.4621243,2.093770948,0
853.7666687,581.4846234,2.141903886,1
509.2444731,584.3495623,2.039564604,1
949.1547521,583.3586985,2.126751701,0
315.6725041,585.888735,2.15593537,1
982.1173617,586.51318,2.075409426,1
299.1637317,587.3689247,1.665928186,0
453.7662708,588.593683,1.953744954,1
462.1777333,587.9174251,1.885443929,0
539.6721397,587.804357,1.710002846,1
51.58658809,590.1111394,1.992563106,0
385.2708853,590.3480966,2.188589806,1
949.6420325,590.4381902,1.946199006,0
57.55148937,594.4779876,1.965512924,0
90.56794676,593.4641779,1.635112456,1
142.7492503,594.1463683,1.885261368,0
130.6565507,596.1503638,1.955779682,0
457.9377868,596.1894154,2.045338145,1
235.0704365,600.116934,1.92226003,1
862.3372437,599.6709062,1.908279365,1
214.1249908,602.4733236,2.374774434,1
986.1458864,602.1972778,2.087645803,0
348.1551224,603.9966858,2.279779709,1
483.5313236,606.0735525,2.094640581,0
781.6290707,607.8627131,2.025110701,0
851.9210159,607.2750935,1.954759324,1
863.7806038,607.1862541,1.939432645,1
980.1757722,608.123996,1.7533781,1
974.3667719,613.826667,1.969863537,0
862.033321,615.2333258,2.120729896,1
947.0040112,615.3843199,2.157202401,1
659.7261702,623.8955841,2.10604074,0
442.5671724,627.8958968,2.060794233,1
796.3121184,627.6349411,2.288677388,1
517.8976549,630.2865448,2.150156832,0
623.7289723,630.8661882,1.973605545,0
775.3041348,630.3777015,2.157078846,1
784.4058064,630.3410808,1.968152632,1
361.0258061,634.2796086,2.28480527,1
745.6317556,635.9291163,2.144732354,0
795.8358421,635.6139784,2.302088587,0
939.5943641,635.8584935,2.085660349,1
777.8850008,637.9059401,1.690205591,0
833.6415762,637.4321739,2.162745894,0
720.7288031,643.9245509,2.240376805,0
740.6091861,644.0276763,2.146756043,0
63.69221886,645.9643171,2.248182014,1
572.6623151,647.7897581,2.116610011,0
853.917689,647.7398079,1.75766194,0
734.5969707,649.7896886,2.114611341,1
811.8084659,650.5373568,2.061606448,0
866.4832447,650.2948917,1.876502939,1
70.16779232,651.6221862,2.075527381,0
841.4923287,653.877863,1.98709027,0
692.2648486,658.2965935,2.094933481,1
111.8713739,663.0321331,1.864029297,0
182.1077782,664.3445559,2.035818103,1
137.4508519,666.1249674,2.128001707,0
167.0405042,665.1202399,2.21744433,1
123.7042979,670.1279573,2.05865129,1
159.4623163,669.9579289,2.056141258,0
219.2384896,670.269401,2.035066278,1
251.7273172,669.7570973,2.253004233,0
699.3177126,669.9891806,2.125767873,1
971.8681095,669.8188827,2.061352984,1
721.9074887,671.6225811,2.007059499,0
213.8409103,679.5434486,1.927507066,0
276.2090366,679.9614866,2.379903073,1
236.219688,682.4996278,1.917398985,0
239.3876872,682.796893,2.30550946,0
218.2478365,686.2008732,2.051967801,1
441.4337003,15.80082494,2.805775767,1
287.0178939,17.28278363,2.842734236,1
338.6730956,17.74980526,2.807907291,1
355.4907308,18.35454779,2.838959001,1
456.4633009,18.26531381,2.696216418,0
548.3134967,17.74348874,2.629765954,1
84.52459242,20.23051524,2.810193592,0
223.9035502,20.67807829,3.070358907,0
294.8587661,20.65281814,2.732241185,0
332.7937866,19.90301875,2.818535801,1
327.6658647,21.67484559,2.862188624,1
423.8039578,21.54402019,2.88841053,1
602.0771762,22.22765053,2.779382739,1
321.2069718,23.87081332,2.904159815,1
415.7667027,24.07334208,2.766534766,1
200.5750657,25.56565299,2.48822209,0
296.4027984,26.00444875,2.768251445,0
316.0064834,25.71093048,2.906661422,1
410.8180342,25.62375105,2.785630712,1
445.8547963,26.27109086,3.072238208,0
473.2746133,25.68187197,2.796165768,1
590.026141,25.7849056,2.834178874,1
637.5294805,26.71053235,2.826901895,0
167.8852175,28.39554357,2.77343018,1
303.3692613,29.69044695,2.871212092,1
321.6492978,30.22799705,2.99926699,1
931.9245214,29.59796736,2.635825384,1
387.5129839,31.52798475,2.84566899,1
455.1758652,31.02369044,2.801271029,1
290.2086138,34.14626072,3.004417595,1
382.4174505,33.87057295,2.769026194,1
674.0667076,34.15784621,2.723537393,0
85.85937402,35.74148905,2.812046694,0
159.5713874,36.03564176,2.798461371,0
286.0033708,35.68394293,2.835480108,1
376.1861159,36.1346853,2.683488367,1
630.5673615,35.54661048,2.802511968,1
225.807061,37.58438612,2.629527682,0
824.5045854,38.10667659,2.661495062,1
396.3289933,39.81857967,2.879673101,0
922.355618,40.48610448,3.103953966,0
361.6299825,41.48658561,2.910373319,1
353.8820443,44.03915005,3.052366234,1
933.9772717,43.88370502,2.570625247,1
24.61985304,45.935923,2.664031849,0
225.7153554,48.39387003,3.134105656,0
338.3085716,47.75041316,2.626502322,1
621.9701858,48.55439179,2.687597594,0
256.4365845,52.02242796,2.626167689,1
364.5973671,52.30102465,2.800605888,0
320.0786734,53.58822073,2.58672527,1
96.23073302,58.37643684,2.69061147,1
919.408603,59.66632086,2.834317899,1
210.1048132,62.09372329,2.966021318,1
352.0584462,61.59931124,2.800057679,1
161.4551811,66.13251812,2.848797138,0
326.6176226,67.89927793,2.631858298,1
313.243411,70.55672029,2.749081096,1
343.3485911,72.55364129,3.020267838,0
679.3646159,73.97105491,2.750778651,1
624.6901452,78.19652806,2.772205909,0
634.771729,77.72735121,2.690002645,1
290.0364558,79.63728453,2.589874314,0
343.5258734,84.00115455,2.573630808,0
271.5744878,86.01451001,2.817781504,1
298.347461,85.96733161,2.884905109,1
407.7344056,86.57136296,3.015589319,1
267.4159008,94.83986757,2.766189036,0
636.4385301,97.09677685,2.602205614,1
172.2273142,99.50210253,2.597543466,1
288.8265368,100.7079165,2.813699689,1
198.916055,102.1432788,2.816089879,0
924.5688539,101.7788952,2.796297017,0
264.2353762,104.3592764,2.71053667,1
605.9239131,103.8908167,2.720250847,1
251.135079,108.4312664,2.940064822,1
593.8654565,108.490967,2.906669576,0
932.0120386,107.6793103,2.557073091,1
881.5207475,112.7912791,2.769287558,0
892.7450661,113.573112,2.796532691,1
163.5677203,115.3377968,2.532478182,0
197.9298194,115.7046219,2.96083805,1
563.11179,116.0644155,2.981006046,1
150.0247464,117.8590888,2.51822268,0
172.8580686,118.8114385,2.823594697,1
242.2668804,120.0744348,2.750571659,1
822.1146149,120.126879,2.679646099,0
65.6082828,121.9002234,3.131881449,0
157.3524219,124.2890135,2.823371897,1
192.6458804,125.9409781,2.644958732,0
571.9493597,125.1582216,2.995800645,0
215.4525642,128.9251896,2.991197553,1
961.7759954,129.3040188,2.850059562,1
745.462547,134.2283243,2.785144993,0
24.41748469,135.7883269,3.119097192,0
131.824297,136.2442654,2.843393117,0
59.55923235,138.2499647,3.004853654,1
714.3784339,140.0155401,2.718994804,0
630.0820473,141.4134827,2.756950843,0
579.3732515,154.2001299,2.660785503,0
937.9994951,155.5137103,2.684659777,1
564.6903979,158.5406023,2.479882664,0
816.5186882,160.7678274,2.719503035,1
36.72405951,164.0113321,2.777175413,1
534.9475053,163.9840394,2.620929548,0
549.56305,163.702059,2.87149092,0
493.5562793,172.1155656,2.565430642,0
505.9319358,174.0601388,2.632219636,0
727.8207325,175.945739,2.472785242,1
780.7361199,175.2489038,2.939827949,0
859.2765697,177.2357987,2.889348205,1
25.30241845,180.2309704,2.570551322,1
35.96639881,181.7786027,3.041103773,1
558.314524,182.1546248,2.770815525,0
780.4641993,181.1714267,2.732880187,0
828.9126117,181.862894,2.800729125,1
445.9407482,183.3762186,2.645162726,0
732.7785331,183.5349873,2.68992526,0
871.520391,184.7594033,2.819458698,0
851.3565322,186.5994761,3.080512489,0
721.8189836,189.7060132,2.902938646,1
682.4951927,192.1172221,3.061393034,0
752.7891275,194.5838829,2.660342403,1
482.3375348,196.3680388,2.744485175,0
645.6028683,198.1535549,2.729830886,0
466.379456,199.9419282,2.931284135,0
558.9399394,200.3437812,3.090688315,0
630.8595745,200.8931248,3.037924303,0
885.4870288,201.3276587,2.961811427,1
668.8045276,206.1939261,2.993948912,1
724.3863695,206.407066,2.74205763,1
818.5794695,207.1585907,2.669155629,0
41.53294214,209.600197,2.644472041,1
641.1984743,210.4389641,2.845777682,1
761.9168484,210.1323796,3.004030929,0
798.94518,213.4600078,2.914997008,1
121.3801214,218.2820251,3.172276076,0
537.5038555,217.8907147,2.909599609,1
771.7430976,219.4393223,2.55569901,1
791.5012929,220.4498891,2.905746313,0
820.0759047,219.6477597,2.523176993,0
885.6963255,221.5956205,2.896686353,1
843.8058414,224.5778383,2.967493485,1
591.1991167,226.5363145,2.690437701,0
627.5037204,225.6722824,2.935297894,0
209.0237751,227.6592667,2.693608783,0
670.1650321,230.1363166,2.886658813,1
747.6462232,229.5539136,2.91111564,0
800.3216599,229.7768524,2.771334581,1
237.9226972,231.9631974,3.002820697,1
458.0352651,231.5293486,2.713818475,0
472.1051424,234.7448889,2.418821186,0
643.3819555,234.0973502,2.79393616,1
771.9208401,233.5680848,2.889803012,1
119.4217946,235.9586854,2.955803659,1
591.8128555,236.0591852,2.613098374,0
756.1029558,235.5775104,2.855148988,1
650.5228407,238.6322592,3.000359746,0
713.968078,238.1215059,2.778504641,0
793.2166478,237.7217644,2.579221781,0
480.0378437,240.8364054,2.794817995,1
790.2011656,239.3845438,2.617980843,0
582.1415935,242.0572866,2.957289833,1
111.8678694,244.6170525,2.5346515,0
406.7380255,248.0304347,2.739746047,1
497.8050767,248.0402694,2.824533131,0
644.2756661,248.7006913,2.564681183,1
682.098114,248.4095936,2.984200313,0
276.121341,250.4442578,2.962311511,1
766.2287589,249.7517762,3.010002896,0
775.9968697,250.2630674,2.906953807,0
886.7222974,249.7739111,2.815659667,1
235.8423324,252.1828328,3.141596302,1
506.5630275,252.4511438,2.825699873,1
622.6141829,252.2648228,2.536126672,1
666.1548907,253.2931793,2.705020555,0
422.0286099,256.0362339,2.861353274,1
103.7284604,260.4925185,2.903946691,1
635.2181742,259.530837,2.928190937,0
772.0644598,260.0899833,2.438445126,1
616.8185727,261.5211243,2.722208324,0
649.8200558,262.955713,2.7231118,1
805.3812634,263.9835634,3.076780111,0
212.1053002,266.0087803,2.420122298,0
719.4322751,266.3774632,2.820385515,0
730.3287614,265.4885635,2.700381981,1
316.1616379,268.0015461,3.027924593,1
556.3433855,268.3321556,2.995261568,0
91.65663248,271.4364768,3.048303871,0
483.6031232,271.366465,2.519657382,1
778.4750804,272.102587,2.988257567,0
785.5210384,274.1702755,2.749858069,1
618.279132,277.3597543,3.028138445,0
805.6673754,280.1886849,2.980840873,0
850.8305672,279.8760334,2.664912519,0
626.033386,281.8421481,2.988615006,1
636.5736245,282.1124541,2.846960183,0
593.9461235,284.8513118,2.702773934,0
882.4041495,283.7296052,2.893309289,0
353.3422822,286.8701471,3.001535494,1
421.9718726,286.1597302,2.984267665,1
453.5285557,285.4492611,2.752375253,1
546.6938086,285.5235896,2.636986955,1
578.4739695,285.7332847,2.969036309,1
674.3480264,285.0914934,3.054026222,1
314.1829534,288.1442443,2.980807351,0
265.8405336,289.2418878,2.789268689,0
721.3764354,289.7533292,2.897430313,0
733.1819866,291.4512341,2.740523047,1
852.5195856,292.3741935,2.669779052,0
868.2724921,292.4970835,2.794325891,0
598.2004366,294.1764079,2.959432854,0
891.7683896,293.5097593,2.903296618,1
327.9229142,295.4042373,2.694220441,0
439.1582719,296.1992447,2.902531101,1
454.1260163,296.4815474,2.986381381,0
807.602263,296.1111135,2.914541051,0
968.5121185,300.4549944,3.041772697,1
504.6646267,302.4258587,2.886548831,0
394.8964535,306.381107,2.917867363,0
558.0068154,305.693949,2.987011912,1
483.8077187,308.302586,2.836134714,1
742.141139,307.7595648,2.647131464,0
792.797815,307.3417857,2.730714843,0
890.4682808,307.7836168,2.993453296,1
354.6950712,312.7871852,2.834573943,1
588.9183606,311.8657941,2.650291624,1
732.6700928,312.3174657,2.849698068,1
464.3268886,313.5573588,3.001467986,0
844.712191,313.9079702,2.933284174,1
854.1244828,314.3556154,2.662204716,0
884.3910564,316.573538,2.940477932,0
866.5354301,317.451488,2.660725379,0
559.9475388,320.0034465,3.021817195,1
598.2793646,319.7013105,2.694098814,0
647.1293124,319.1024072,3.098566382,0
839.9671501,322.509645,2.964196277,0
217.6036496,325.4625814,2.837352898,0
840.2919049,325.0063107,3.009591419,0
907.5286375,326.2474231,3.017242382,1
877.4639966,328.2955187,2.516478885,1
697.9848215,330.0885205,2.924787342,0
601.5426921,331.0396835,2.678176591,0
782.0766036,332.716393,2.771298195,0
285.5468492,333.5522132,2.816730074,1
434.0880898,336.9517122,2.465483921,0
34.138997,339.6992001,2.836891391,1
292.6212426,340.7594143,2.898776583,0
314.6031004,339.2542343,3.016652985,1
399.7555638,340.1067984,3.112220006,0
590.3195466,339.9883205,2.94792418,1
810.7214509,339.3387743,2.871872146,0
365.7087223,342.7382075,3.004955375,0
743.6800439,342.2435544,2.976418009,0
878.2190963,344.2410603,2.834060275,1
306.0308347,347.355006,3.004984267,0
641.7156745,348.6691819,2.772679069,0
706.1229112,348.3757555,2.846370955,1
887.4853779,350.0066191,2.727529625,0
811.886385,353.059708,2.953813816,0
857.922539,353.5165722,2.58423536,0
292.4053137,355.9931516,2.720445534,0
864.2972595,358.4659038,2.471856604,1
894.0919758,357.1588577,2.724335795,1
602.4605765,360.932301,2.876691721,0
652.1675966,359.5985719,3.056153574,0
746.4638773,359.8505436,2.694061605,0
819.9974258,359.3441926,2.599603915,1
401.3254056,361.9613781,2.841636175,0
544.6773436,362.7055693,2.763247187,1
804.0336519,361.0882226,2.683998077,1
166.4432221,365.8569461,2.802585504,1
231.5489073,366.1447371,2.936276584,1
370.3179182,366.295098,2.984963966,0
141.4575794,367.440837,2.991635073,1
610.7519008,367.1741833,3.160813864,1
104.0651039,370.335962,2.903328795,1
291.8846092,370.5769413,2.750387552,0
484.1010672,372.2117023,2.584686495,0
400.7073493,373.6164657,3.034298918,0
446.3798091,373.9772383,2.843894215,1
463.4141705,373.0068651,3.087250041,1
618.7747225,375.9592535,2.554363874,0
656.6937757,375.692209,2.579181717,0
887.7968903,376.3893407,2.800895332,0
224.1953386,377.1401047,3.10947825,0
381.7404321,380.2201163,3.050922389,0
728.816734,380.187734,2.824835313,0
247.7439744,382.744473,2.870463302,1
347.3170693,381.4849882,2.946146506,1
910.2607038,381.5311636,2.722308688,1
257.6530734,386.1585911,2.673503027,0
424.2971084,386.9182669,2.729531188,0
620.6216297,386.2440286,2.934230596,1
368.0476834,390.0122369,3.0319107,0
414.1121747,389.8587472,2.592717449,1
467.648221,390.2826715,2.688575571,1
445.6645063,392.9534396,2.84127809,1
613.6389274,394.7449465,2.707448735,0
653.5391281,393.5182224,2.639348843,1
937.0747844,395.6073066,3.022954999,1
422.9994698,398.030168,3.002570676,1
469.8585854,398.445967,2.909144769,0
915.3473419,400.1790154,3.151823529,1
633.4137144,401.1301871,2.903607075,0
106.0571806,403.3532253,2.876337417,1
807.4070002,405.4302063,3.114633633,0
438.5939168,407.9394999,2.707073653,1
478.7062491,407.5801196,2.873726864,1
569.4550917,408.0442815,2.662560841,1
284.3325285,409.6453688,3.00761647,0
580.5164473,412.389413,2.96808501,1
613.8942857,412.4988637,2.777004012,1
116.9037376,413.619898,2.731255287,1
630.821385,413.9490266,2.952719418,1
872.4634886,414.3793548,2.91503971,0
884.1442233,413.9194664,3.094323351,1
39.37769261,415.0439156,2.817435714,0
166.5958125,416.0880133,3.144631158,0
130.0362547,417.4548962,2.683490435,1
153.417415,418.4157899,2.868620046,1
274.0200305,417.5984293,2.800557136,1
465.9075021,417.8855445,2.838362061,1
939.5859902,417.120217,2.714085823,0
388.8396637,419.6227078,3.054511572,1
181.6012788,422.3033498,2.752320218,1
637.8584639,422.882936,2.729697554,0
798.9344027,421.3549495,3.039629147,1
976.289179,422.4842856,2.756125347,1
315.4789411,423.9968056,2.984369112,0
622.7427429,423.5142966,2.89456826,0
109.6930667,428.7091916,2.8574385,1
201.5366738,428.6943824,2.837105413,0
672.1708555,430.7547817,2.56988805,0
940.2597309,429.4463997,2.862957926,0
362.5070684,432.2837474,2.55356461,1
376.8986217,431.4778129,2.81567212,1
301.6168693,434.3600446,2.665001892,0
434.3558263,433.3611259,2.766285629,1
193.8316416,436.2957192,2.800433553,1
277.3091917,436.3556281,2.755763362,1
298.3012616,436.1870191,3.03592737,0
386.1180365,436.4380574,2.822874033,1
419.751673,438.0912128,2.807381464,1
936.3569733,438.3095619,2.624055812,1
460.1123451,439.7888361,2.748280237,1
112.1019931,444.3618434,2.821347919,1
286.5852353,443.4131041,2.880598012,0
432.7389291,443.5894537,2.791001415,0
870.5204041,444.2331162,2.761159547,1
641.556791,446.5382287,3.05018312,1
805.4365167,446.1994528,2.575665877,1
345.8231526,448.2222558,3.037576211,1
878.5133721,447.2618029,2.995838936,0
247.0407398,450.291612,2.418423085,1
892.1436397,450.1608995,2.566833742,0
919.4128263,449.9558651,3.06627822,0
163.1441821,453.9190514,2.643326124,1
296.7138579,453.8383871,2.813543505,1
902.3995443,456.3178874,2.776984055,1
467.8378681,458.3111681,2.642255682,0
252.3663527,460.1139474,2.757009585,0
242.0500463,464.2464125,3.158873718,1
626.053014,465.86357,2.861035797,1
146.2972617,469.5588124,2.945623819,1
188.920166,469.5411846,2.467670403,0
778.5968688,469.0188831,2.843146454,0
814.8791766,470.7197782,2.811960753,1
255.4793383,472.1643202,2.620033807,1
452.3162329,471.467091,2.969544273,0
494.4382781,471.1596474,2.65873453,1
872.3359778,472.3029484,2.85038111,0
293.4792973,473.5360737,2.516241597,0
787.5728969,473.6998984,2.894473159,1
846.4524224,476.0867412,2.923947646,1
901.9778809,476.6542136,3.044699459,1
312.9592177,478.5602266,2.977719332,0
316.3030507,478.5264401,3.081239749,0
832.473765,478.7218077,2.86804204,0
294.522825,482.7504434,2.49588567,1
404.1427368,482.2231726,2.747122964,0
453.3548529,482.4683223,2.757601145,1
364.2843185,483.8881715,2.807302929,1
640.6628867,484.6472864,2.841644597,1
937.9255438,487.7237205,2.818811097,1
268.7196086,489.7614773,3.028726857,1
459.9499312,489.4412447,2.736931317,0
402.8919696,492.9611696,2.953023654,1
878.1053463,491.7632917,2.852724846,0
40.28790695,495.997052,2.971944859,0
97.85046947,498.1137017,2.880964917,1
895.7976288,502.3643625,2.89509957,1
975.8145199,502.1587445,3.146116577,0
364.5154011,503.5013265,2.908690734,0
879.9501993,503.633565,2.742767014,1
925.8465386,504.2014565,3.058832972,1
112.4452426,510.1535124,2.832037201,1
812.2353342,509.2542202,2.763439366,1
37.06205422,512.5798729,2.682835832,0
216.1332226,514.8371425,2.914814792,1
803.7386056,514.5268765,2.994253862,0
320.1174033,515.7913261,2.638899802,1
267.9851869,520.4813716,2.859184076,0
891.8037879,520.4340529,2.902167613,1
982.1045941,519.1366103,2.8443772,0
426.5276261,521.9852521,2.782738427,1
457.7709019,522.7717882,2.907389424,1
39.30357459,524.197166,2.919108745,1
298.5636845,523.8777773,2.971201201,1
871.9479752,524.6184463,2.508502397,0
911.3833521,523.2498375,2.72983256,1
496.0954448,525.1776181,2.780640656,0
349.1773221,527.4354798,2.643763455,1
381.4291774,528.2400601,3.057749629,0
549.739697,530.7369938,2.676164652,1
104.0022988,531.8182395,2.769167978,1
118.4484292,532.0651021,2.825098213,1
470.2584118,531.940704,2.875864887,1
766.9183125,532.4655161,2.921287108,0
875.5482796,532.2773135,3.139319335,0
130.0075234,533.3682516,2.890058043,0
573.4132928,534.4416882,2.591881765,0
812.3001108,533.9211033,2.646851886,0
251.4492747,535.9878764,2.783246477,1
264.2236446,536.084306,2.693551044,0
83.83390987,538.3094013,2.842693584,1
324.5374519,538.5944395,2.978206619,1
148.3179668,539.148348,2.870730405,0
271.6009522,539.2784812,2.945259722,0
460.6405957,540.6122116,3.170694224,0
492.4100765,539.9064373,2.827363701,1
67.8644356,542.4338176,2.440821985,0
249.3943314,542.1301503,2.697604253,1
838.6720134,541.746886,2.790903099,1
504.614712,544.189714,2.525750046,1
939.7885618,543.8354072,2.704222928,1
33.47702369,545.2057933,2.65689148,1
204.1513249,547.8792045,2.960353323,0
58.42191776,549.5626498,2.683907726,1
308.181902,549.7254334,2.726245108,0
470.3768295,549.0835161,2.935488303,1
538.3566255,549.002971,2.928403921,1
845.5637902,551.8000531,2.871876696,1
293.1537977,554.5315511,2.67499402,0
331.28256,553.3826257,3.076712858,1
508.0373078,554.508036,2.760495932,0
763.9140558,553.4517356,2.834573685,1
16.67445061,555.4730403,2.867933529,0
68.40160344,556.62899,2.860738304,0
247.2319394,555.8641462,2.68272912,1
579.9084093,556.475838,3.089245238,1
117.9489203,558.324662,2.850901044,1
832.8806745,557.4041879,2.695024227,1
912.5257449,557.4242582,2.89220666,1
302.2558369,559.4225485,3.077575926,1
491.5145213,562.1425306,2.908872101,0
51.69915675,566.6081915,2.610282575,0
131.8684543,565.6305587,2.727859296,1
267.0933272,565.8799617,2.694516792,1
849.902255,565.1377173,2.749779719,1
577.4060336,568.8725312,2.959218401,0
812.4176263,568.1841406,2.529952871,1
883.3148727,567.6994227,2.923026062,1
68.50840978,569.57018,3.000021467,1
55.80126508,572.6611658,2.757154788,0
104.1058621,571.6852004,2.916159455,1
386.146517,573.5223696,3.00517764,0
428.4448555,573.2155484,2.808860791,0
58.55623512,575.6457146,2.968230817,0
124.4514795,576.2776627,2.74682586,1
874.0516618,576.2537203,2.989307508,0
86.36112872,577.3815989,2.787494767,1
64.3688934,580.0976557,2.600337181,0
136.1662183,580.5709889,2.832611362,0
286.8953291,580.878182,2.832530686,0
80.01255796,582.2642279,2.994923997,0
235.9677838,581.4455859,3.059927345,0
433.4342648,581.4351255,2.625978387,0
58.68678637,583.7781374,2.728048028,1
834.0720463,583.5849873,2.771625308,0
61.8750682,585.996209,2.749645416,1
79.46790046,585.957518,2.963979338,0
186.0668671,585.9170953,2.817381986,0
65.99092978,588.1252892,2.680529295,1
106.0243857,589.6236851,2.816957985,1
841.3798934,589.8808449,2.686992254,1
528.207299,594.894917,2.951454814,0
819.7366034,594.6307432,2.914232203,0
304.1712154,595.9363964,2.720321047,1
300.9247682,597.7849378,2.718161648,1
295.8925989,599.8836391,2.680703227,1
947.6366144,600.6609166,2.769335934,1
511.8140522,603.9600063,2.687255284,1
969.6997889,607.4178114,3.05328134,1
261.953271,610.1648379,2.853775313,0
272.5760599,614.433404,2.816322944,0
795.3431786,617.7051749,2.820890059,1
289.3944988,619.794921,2.813171135,1
827.6336614,622.6632971,2.926440652,1
959.0981028,622.2663656,3.127963866,0
507.5169228,626.7351729,2.697404262,0
760.7935063,625.7290602,2.528289667,1
586.4413936,627.7030089,2.874160512,0
801.6012108,627.6404926,3.00654648,1
307.756789,632.3862066,2.947981732,0
767.8534068,632.7720382,2.975723971,0
862.3345641,633.9475083,2.824369733,0
480.2907076,635.8586574,2.625852067,0
558.1938598,636.7577946,2.967253327,1
808.9658576,636.7134764,2.928202944,1
724.1464453,642.2852486,3.041468545,0
845.911244,642.2752835,3.004564861,1
823.4088951,646.1138101,3.053577671,1
851.2003661,652.6252955,2.912347484,0
53.7669396,653.5636207,2.570954275,0
913.702941,653.7146701,2.806297464,1
81.54850717,655.8533993,2.624792373,0
116.1122519,655.3237214,2.65719101,1
129.3974923,657.6755859,2.889083091,1
832.0606442,666.7200189,2.903157231,0
199.3313358,667.4796538,2.703180155,1
670.6679859,670.1565932,2.989697319,1
175.3328972,672.0759652,2.963907217,0
234.3079555,673.8453363,2.945712834,1
323.4498074,23.61312418,3.152961234,1
369.2546409,23.68507621,3.594879255,0
356.1576304,27.6747199,3.219692052,0
578.7231404,28.65758062,3.397469574,1
173.2219758,31.0419219,4.139383871,1
219.8119619,31.00213799,3.479582814,0
343.366299,31.66652327,3.626979927,0
288.9943165,35.27046737,3.221185419,1
332.205583,35.5156117,3.424327838,0
631.1047684,35.36065465,3.417575636,1
267.5005185,39.61478505,3.938639412,1
319.1081069,39.69610697,3.343451762,0
398.7477409,39.72286595,3.276269232,0
307.6035042,43.51601534,3.474437318,0
356.2984412,43.5480123,3.662172971,1
476.3261501,44.1053477,3.701205981,1
640.6784981,43.26118709,3.643767635,0
730.5542584,44.59640428,3.121321691,0
292.5080104,47.74731064,3.293114948,0
331.668466,48.12639767,2.929981316,1
380.4852671,48.24527463,3.724619959,0
620.2288092,49.22604474,3.68566545,0
283.0747818,51.57583091,3.486011311,0
223.4920431,54.30797091,3.261315996,0
